Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_59_340.jpg;-15;0;0;3.462314;139.4596;104.7904;359.9936;295.768;358.7845
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_59_405.jpg;-13.52812;0;0;3.438619;139.5427;104.602;0.01504824;293.6397;358.8445
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_59_472.jpg;-10.51422;0;0.1022081;3.423288;139.6413;104.3486;359.9807;291.2015;358.8586
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_59_542.jpg;-7.519137;0;0.3018801;3.390164;139.7088;104.1598;359.9221;289.7744;358.8641
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_59_608.jpg;-4.433569;0;0.5075846;3.287788;139.7723;103.9758;359.8115;288.8206;358.951
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_59_676.jpg;-1.441228;0;0.707074;3.161503;139.851;103.7426;359.5194;288.0825;359.2006
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_59_739.jpg;0;0;0.9030601;3.031254;139.906;103.5785;359.1972;287.7185;359.5115
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_59_808.jpg;0;0;1;2.810995;139.9568;103.4257;358.7769;287.4611;359.9324
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_59_875.jpg;0;0;1;2.650607;140.0141;103.2311;358.3264;287.2998;0.1981017
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_59_939.jpg;0;0;1;2.535198;140.053;103.089;358.1913;286.9119;0.1604997
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_00_011.jpg;0;0;1;2.379473;140.1015;102.9047;358.3042;286.1311;359.9376
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_00_072.jpg;0;0;1;2.260513;140.1393;102.771;358.6363;285.6867;359.9474
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_00_139.jpg;0;0;1;2.123811;140.1741;102.6482;358.9177;285.5211;0.05293237
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_00_206.jpg;0;0;1;1.792127;140.2012;102.5471;358.7542;285.589;0.05899368
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_00_273.jpg;0;0;1;1.612275;140.2335;102.4281;358.4879;285.6406;359.9886
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_00_342.jpg;0;0;1;1.506597;140.2577;102.3435;358.4958;285.7228;-0.0006223085
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_00_406.jpg;0;0;1;1.353167;140.2803;102.2637;358.6724;285.8033;-0.004236148
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_00_472.jpg;0;0;1;1.132859;140.3048;102.1767;358.7088;285.8481;-0.004088799
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_00_563.jpg;0;0;1;0.9803011;140.323;102.1108;358.563;285.8487;359.9939
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_00_623.jpg;0;0;1;0.7851423;140.3352;102.0676;358.6033;285.8998;0.006176447
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_00_690.jpg;0;0;1;0.494975;140.3439;102.0354;358.4254;285.9689;0.00362772
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_00_756.jpg;0;0;1;0.2687111;140.3462;102.0269;358.282;285.9726;359.9922
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_00_823.jpg;0;0;1;0.02253681;140.3462;102.0268;358.1986;285.9756;0.01055119
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_00_889.jpg;0;0;1;-0.05831952;140.3463;102.0267;358.4166;285.9789;0.003059225
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_00_958.jpg;0;0;1;-0.1166111;140.3463;102.0268;358.966;285.9855;0.0166012
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_01_024.jpg;0;0;1;-0.125249;140.3462;102.0269;359.3846;285.9858;0.04818423
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_01_088.jpg;0;0;1;-0.1194308;140.3462;102.0271;359.7845;285.9855;0.0758473
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_01_156.jpg;0;0;1;-0.1118044;140.3461;102.0273;0.2781069;285.9847;0.1062809
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_01_223.jpg;0;0;1;-0.09925587;140.346;102.0274;0.604881;285.9836;0.1169609
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_01_288.jpg;0;0;1;-0.078839;140.346;102.0275;0.8700917;285.983;0.09594874
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_01_357.jpg;0;0;1;-0.06452756;140.346;102.0276;1.143803;285.9831;0.04134169
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_01_422.jpg;0;0;1;-0.04747853;140.3462;102.0276;1.245689;285.9841;359.9788
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_01_488.jpg;0;0;1;0.01420139;140.3468;102.0278;1.233817;285.9841;359.9722
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_01_555.jpg;0;0;1;0.02010438;140.3473;102.028;1.11695;285.9835;0.002120416
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_01_621.jpg;0;0;1;0.02960028;140.3472;102.0279;1.008581;285.9834;0.002453258
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_01_691.jpg;0;0;0;0.03481352;140.3472;102.0278;0.8499262;285.9833;0.009940432
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_01_758.jpg;1.506082;0;0;0.03739636;140.3472;102.0278;0.721686;286.164;0.01269647
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_01_822.jpg;4.426725;0;0;0.03906697;140.3472;102.0278;0.5890634;286.8754;0.01061581
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_01_887.jpg;7.424845;0;0;0.03995493;140.3472;102.0277;0.454944;288.0314;0.008351796
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_01_953.jpg;10.3398;0;0;0.03968723;140.3472;102.0277;0.2786295;290.3374;0.009961997
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_02_025.jpg;13.41404;0;0;0.03864815;140.3472;102.0276;0.1518583;292.658;0.0180914
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_02_088.jpg;15;0;0;0.03627001;140.3472;102.0276;0.03284814;295.358;0.03448137
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_02_157.jpg;15;0;0;0.03381559;140.3472;102.0275;359.89;298.9581;0.0686681
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_02_224.jpg;15;0;0;0.03087586;140.3472;102.0275;359.7971;301.6583;0.100767
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_02_288.jpg;15;0;0;0.02636706;140.3472;102.0274;359.7174;304.3585;0.1359614
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_02_358.jpg;15;0;0;0.02267519;140.3472;102.0274;359.6329;307.9588;0.1840253
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_02_421.jpg;15;0;0;0.01486077;140.3472;102.0274;359.5941;310.6589;0.2084379
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_02_491.jpg;15;0;0;0.01004285;140.3473;102.0274;359.5667;314.259;0.2292869
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_02_542.jpg;15;0;0;0;140.3473;102.0274;359.5616;316.0591;0.2349069
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_02_586.jpg;15;0;0;0;140.3473;102.0274;359.5612;317.8591;0.2375742
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_02_653.jpg;15;0;0;0;140.3473;102.0274;359.572;321.4591;0.2348233
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_02_721.jpg;15;0;0;0;140.3473;102.0274;359.5876;324.159;0.2266656
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_02_787.jpg;15;0;0;0;140.3473;102.0274;359.6079;326.8589;0.2138966
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_02_854.jpg;15;0;0;-0.01140687;140.3473;102.0274;359.6407;330.4587;0.1895174
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_02_923.jpg;15;0;0;-0.01308015;140.3473;102.0274;359.6683;333.1586;0.1663073
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_02_990.jpg;15;0;0;-0.01401332;140.3473;102.0275;359.7071;336.7584;0.1299641
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_03_057.jpg;15;0;0;-0.01465155;140.3473;102.0275;359.7366;339.4583;0.09960113
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_03_124.jpg;15;0;0;-0.01499498;140.3473;102.0275;359.7657;342.1581;0.06745244
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_03_191.jpg;15;0;0;-0.01501581;140.3473;102.0275;359.8026;345.7581;0.0232233
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_03_255.jpg;15;0;0;-0.01473145;140.3473;102.0275;359.8285;348.458;359.9901
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_03_323.jpg;15;0;0;-0.0140041;140.3473;102.0276;359.8524;351.158;359.9578
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_03_387.jpg;15;0;0;-0.01324168;140.3473;102.0276;359.8742;353.858;359.9271
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_03_458.jpg;15;0;0;-0.012335;140.3473;102.0276;359.9;357.4579;359.8896
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_03_524.jpg;15;0;0;-0.01097062;140.3472;102.0276;359.9168;0.1579132;359.8648
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_03_591.jpg;15;0;0;0;140.3472;102.0276;359.9364;3.757889;359.8369
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_03_657.jpg;15;0;0;0;140.3472;102.0276;359.949;6.457954;359.82
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_03_720.jpg;15;0;0;0;140.3472;102.0276;359.9602;9.157921;359.807
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_03_791.jpg;15;0;0;0;140.3472;102.0276;359.9734;12.75797;359.7954
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_03_857.jpg;15;0;0;0;140.3472;102.0276;359.9822;15.45801;359.791
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_03_920.jpg;15;0;0;0;140.3471;102.0276;359.9904;18.15804;359.7901
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_03_987.jpg;15;0;0;0;140.3472;102.0276;-0.001734708;20.85807;359.7925
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_04_054.jpg;15;0;0;0;140.3471;102.0276;0.008365994;24.45809;359.8001
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_04_123.jpg;15;0;0;0;140.3471;102.0276;0.01587071;27.1581;359.8088
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_04_190.jpg;15;0;0;0;140.3471;102.0276;0.02594461;30.75816;359.8235
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_04_257.jpg;15;0;0;0;140.3471;102.0276;0.03359893;33.4582;359.8365
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_04_323.jpg;15;0;0;0;140.3471;102.0276;0.04133251;36.15821;359.8507
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_04_388.jpg;15;0;0;0;140.3471;102.0276;0.04910184;38.85822;359.8656
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_04_455.jpg;15;0;0;0;140.3471;102.0276;0.05938421;42.45827;359.8863
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_04_557.jpg;15;0;0;0;140.3471;102.0275;0.07176539;46.95826;359.9121
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_04_620.jpg;15;0;0;0;140.3471;102.0275;0.07872364;49.65825;359.9272
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_04_689.jpg;15;0;0;0;140.3471;102.0275;0.08516693;52.35823;359.9417
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_04_757.jpg;15;0;0;0;140.3471;102.0275;0.09273188;55.95818;359.9598
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_04_823.jpg;15;0;0;0;140.3471;102.0275;0.09747718;58.65814;359.9723
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_04_889.jpg;15;0;0;0;140.3472;102.0275;0.1013078;61.35813;359.9839
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_04_956.jpg;15;0;0;0;140.3472;102.0275;0.1048397;64.95807;-0.002327806
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_05_021.jpg;15;0;0;0;140.3472;102.0275;0.1062239;67.65802;0.006806322
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_05_090.jpg;15;0;0;0;140.3472;102.0275;0.106314;71.25797;0.01741031
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_05_157.jpg;15;0;0;0;140.3472;102.0275;0.1050565;73.95795;0.02423892
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_05_223.jpg;15;0;0;0;140.3472;102.0275;0.1026852;76.65793;0.03016797
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_05_291.jpg;15;0;0;0;140.3472;102.0275;0.09786718;80.2579;0.03679211
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_05_356.jpg;15;0;0;0;140.3472;102.0275;0.09309977;82.95788;0.04089394
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_05_422.jpg;15;0;0;0;140.3472;102.0275;0.08744287;85.65787;0.04433459
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_05_489.jpg;15;0;0;0;140.3472;102.0275;0.08100165;88.35786;0.04718509
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_05_555.jpg;15;0;0;0;140.3472;102.0275;0.07139508;91.95786;0.05017913
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_05_621.jpg;15;0;0;0;140.3473;102.0275;0.06359216;94.65784;0.05189403
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_05_689.jpg;15;0;0;0;140.3473;102.0275;0.05541787;97.35785;0.05320711
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_05_758.jpg;15;0;0;0;140.3472;102.0275;0.04417671;100.9579;0.05440093
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_05_822.jpg;15;0;0;0;140.3472;102.0276;0.03565436;103.6578;0.05491672
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_05_892.jpg;15;0;0;0;140.3472;102.0276;0.02440185;107.2578;0.05513637
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_05_953.jpg;15;0;0;0;140.3473;102.0276;0.01619013;109.9579;0.05496532
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_06_024.jpg;15;0;0;0;140.3473;102.0276;0.008284622;112.6578;0.05451535
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_06_091.jpg;15;0;0;0;140.3472;102.0276;-0.001629781;116.2578;0.05348365
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_06_157.jpg;13.52453;0.09836456;0;0;140.3468;102.0281;0.005256122;117.1312;0.05439843
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_06_223.jpg;10.59878;0.2934143;0;0.0235371;140.346;102.0298;0.03613652;116.9865;0.0521384
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_06_288.jpg;7.59119;0.4939206;0;0.03290557;140.3445;102.0323;0.08606943;117.1202;0.05110804
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_06_356.jpg;4.545942;0.6969371;0;0.06396479;140.3407;102.0393;0.2323811;117.339;0.04972225
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_06_423.jpg;1.612641;0.8924906;0;0.088692;140.3365;102.0474;0.3917252;117.2791;0.04064687
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_06_490.jpg;0;1;0;0.141125;140.3286;102.0632;0.6688316;117.4107;-0.004933013
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_06_567.jpg;0;1;0;0.2041403;140.3201;102.0788;0.9163908;117.5511;359.9879
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_06_637.jpg;0;1;0;0.2755207;140.3068;102.104;1.250142;117.3977;-9.345709E-05
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_06_702.jpg;0;1;0;0.340255;140.2971;102.123;1.310354;117.3183;-0.002544457
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_06_771.jpg;0;1;0;0.3917217;140.2835;102.1492;1.127469;117.2175;-0.0002389695
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_06_839.jpg;0;1;0;0.4540672;140.2711;102.1736;1.067699;117.1132;0.0003464521
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_06_905.jpg;0;1;0;0.5365623;140.2566;102.2022;1.086479;117.0609;-0.0007072919
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_06_974.jpg;0;1;0;0.5743909;140.2353;102.2442;1.154035;117.0368;-0.0006423014
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_07_038.jpg;0;1;0;0.627425;140.2174;102.2795;1.23961;117.1614;-0.001598745
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_07_103.jpg;1.514971;1;0;0.6686241;140.1991;102.3155;1.238774;117.094;-0.0006571857
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_07_170.jpg;4.491401;1;0;0.7412463;140.1712;102.3675;1.216855;117.2003;-0.001649676
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_07_239.jpg;7.609752;1;0;0.779245;140.1478;102.4084;1.188308;117.6794;-0.002971691
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_07_305.jpg;10.50419;1;0;0.8437369;140.1214;102.4519;1.196672;118.265;0.004061566
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_07_370.jpg;7.463458;1;0;0.8925524;140.0836;102.5134;1.201332;119.0711;-0.005263417
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_07_436.jpg;4.578156;1;0;0.9470466;140.0533;102.5631;1.224957;119.4194;-0.003317375
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_07_505.jpg;1.456339;1;0;1.016428;140.0222;102.6156;1.239224;119.6294;-0.002560078
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_07_572.jpg;0;1;0;1.059584;139.9799;102.69;1.233086;119.6544;-0.0009838286
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_07_638.jpg;0;1;0;1.112464;139.9468;102.7486;1.217316;119.6478;-0.0004541233
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_07_706.jpg;0;1;0;1.172134;139.9122;102.81;1.226122;119.6389;-0.0008364894
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_07_769.jpg;1.404695;1;0;1.217325;139.8762;102.8736;1.228033;119.6322;-0.0007936048
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_07_840.jpg;4.550032;1;0;1.262244;139.8244;102.9611;1.23471;119.9687;-0.00296435
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_07_907.jpg;7.515902;1;0;1.326509;139.7823;103.0285;1.231089;120.4795;-0.001771215
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_07_968.jpg;4.680841;1;0;1.374632;139.738;103.098;1.235314;121.0183;-0.004306795
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_08_040.jpg;1.570455;1;0;1.417964;139.6773;103.1949;1.243784;121.42;-0.002686685
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_08_103.jpg;0;1;0;1.48355;139.6308;103.2709;1.25295;121.4686;-0.001261219
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_08_174.jpg;0;1;0;1.527899;139.567;103.376;1.254171;121.4612;-0.0009444998
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_08_237.jpg;0;1;0;1.575368;139.5174;103.4577;1.260523;121.4496;-0.000975539
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_08_306.jpg;0;1;0;1.636429;139.4665;103.5417;1.261591;121.4392;-0.0009731911
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_08_369.jpg;0;1;0;1.682516;139.3963;103.6576;1.268303;121.4254;-0.001030811
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_08_438.jpg;0;1;0;1.729267;139.342;103.7472;1.272803;121.4134;-0.001024381
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_08_505.jpg;0;1;0;1.789511;139.2864;103.8391;1.275651;121.4042;-0.001048454
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_08_572.jpg;0;1;0;1.835868;139.21;103.9655;1.282661;121.3887;-0.001085338
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_08_639.jpg;0;1;0;1.88125;139.151;104.063;1.286196;121.3769;-0.001077627
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_29_08_706.jpg;0;1;0;1.940871;139.0907;104.1628;1.289976;121.3657;-0.001102208
